Content,EventId,EventTemplate,Count
[authz_core:error] [pid 28574] [client 172.17.130.196:56660] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/upgrade/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:56660] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/upgrade/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:58254] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/buttons/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:58254] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/buttons/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:58254] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/buttons/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:58254] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/buttons/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:58254] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/buttons/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:58254] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/buttons/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:59668] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/quote/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:59668] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/quote/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:59668] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/quote/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:59668] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/quote/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:59668] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/quote/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:59668] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/quote/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:60198] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/dist/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:60198] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/dist/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:60198] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/dist/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:60198] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/dist/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:60198] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/dist/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28574] [client 172.17.130.196:60198] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/dist/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33380] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33380] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33380] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33380] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33380] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33380] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33822] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33822] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33822] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33822] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33822] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:33822] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:34882] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/social/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:55776] AH01630: client denied by server configuration: /usr/share/javascript/jquery/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:55776] AH01630: client denied by server configuration: /usr/share/javascript/jquery/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:55776] AH01630: client denied by server configuration: /usr/share/javascript/jquery/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:55776] AH01630: client denied by server configuration: /usr/share/javascript/jquery/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:55776] AH01630: client denied by server configuration: /usr/share/javascript/jquery/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:55776] AH01630: client denied by server configuration: /usr/share/javascript/jquery/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56396] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/user/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56396] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/user/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56396] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/user/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56396] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/user/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56836] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/assets/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56836] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/assets/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56836] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/assets/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56836] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/assets/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56836] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/assets/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:56836] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/assets/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:57990] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/audio/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:57990] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/audio/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:57990] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/audio/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:57990] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/audio/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:57990] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/audio/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:57990] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/audio/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:58430] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/categories/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:58430] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/categories/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:58430] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/categories/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:58430] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/categories/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:58430] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/categories/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:58430] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/categories/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:59844] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/search/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:59844] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/search/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:59844] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/search/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:59844] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/search/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:59844] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/search/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:59844] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/blocks/search/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:60552] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/jquery/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:60552] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/jquery/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:60552] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/jquery/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:60552] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/jquery/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:60552] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/jquery/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28575] [client 172.17.130.196:60552] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/jquery/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:33556] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:33556] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:33556] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:33556] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:33556] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:33556] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34174] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/image/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34174] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/image/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34174] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/image/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34174] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/image/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34174] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/image/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34174] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/image/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34794] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/admin/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34794] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/admin/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34794] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/admin/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34794] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/admin/.htaccess_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34794] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/admin/.htpasswd,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:34794] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/admin/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:55952] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/images/.hta,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:55952] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/images/.hta_,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
[authz_core:error] [pid 28576] [client 172.17.130.196:55952] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/images/.htaccess,3b8d0a64,[authz_core:error] [pid <*> [client <*>] AH01630: client denied by server configuration: <*>,1
