host,program,pid,event_type,event_action,user,src_ip,src_port,object_name,status_code,outcome,referer,user_agent,http_version,bytes_sent,severity,error_code
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,59756,/var/www/intranet.price.fox.org/wp-includes/blocks/rss/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,59756,/var/www/intranet.price.fox.org/wp-includes/blocks/rss/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,59844,/var/www/intranet.price.fox.org/wp-includes/blocks/search/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,59844,/var/www/intranet.price.fox.org/wp-includes/blocks/search/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,59844,/var/www/intranet.price.fox.org/wp-includes/blocks/search/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,59844,/var/www/intranet.price.fox.org/wp-includes/blocks/search/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,59844,/var/www/intranet.price.fox.org/wp-includes/blocks/search/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,59844,/var/www/intranet.price.fox.org/wp-includes/blocks/search/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,59932,/var/www/intranet.price.fox.org/wp-includes/blocks/spacer/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,59932,/var/www/intranet.price.fox.org/wp-includes/blocks/spacer/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,59932,/var/www/intranet.price.fox.org/wp-includes/blocks/spacer/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,59932,/var/www/intranet.price.fox.org/wp-includes/blocks/spacer/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,59932,/var/www/intranet.price.fox.org/wp-includes/blocks/spacer/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,59932,/var/www/intranet.price.fox.org/wp-includes/blocks/spacer/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,60022,/var/www/intranet.price.fox.org/wp-includes/blocks/table/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,60022,/var/www/intranet.price.fox.org/wp-includes/blocks/table/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,60022,/var/www/intranet.price.fox.org/wp-includes/blocks/table/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,60022,/var/www/intranet.price.fox.org/wp-includes/blocks/table/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,60022,/var/www/intranet.price.fox.org/wp-includes/blocks/table/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,60022,/var/www/intranet.price.fox.org/wp-includes/blocks/table/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,60110,/var/www/intranet.price.fox.org/wp-includes/blocks/video/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,60110,/var/www/intranet.price.fox.org/wp-includes/blocks/video/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,60110,/var/www/intranet.price.fox.org/wp-includes/blocks/video/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,60110,/var/www/intranet.price.fox.org/wp-includes/blocks/video/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,60110,/var/www/intranet.price.fox.org/wp-includes/blocks/video/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,60110,/var/www/intranet.price.fox.org/wp-includes/blocks/video/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,60198,/var/www/intranet.price.fox.org/wp-includes/css/dist/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,60198,/var/www/intranet.price.fox.org/wp-includes/css/dist/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,60198,/var/www/intranet.price.fox.org/wp-includes/css/dist/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,60198,/var/www/intranet.price.fox.org/wp-includes/css/dist/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,60198,/var/www/intranet.price.fox.org/wp-includes/css/dist/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,60198,/var/www/intranet.price.fox.org/wp-includes/css/dist/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,60286,/var/www/intranet.price.fox.org/wp-includes/images/media/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,60286,/var/www/intranet.price.fox.org/wp-includes/images/media/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,60286,/var/www/intranet.price.fox.org/wp-includes/images/media/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,60286,/var/www/intranet.price.fox.org/wp-includes/images/media/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,60286,/var/www/intranet.price.fox.org/wp-includes/images/media/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,60286,/var/www/intranet.price.fox.org/wp-includes/images/media/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60374,/var/www/intranet.price.fox.org/wp-includes/images/smilies/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60374,/var/www/intranet.price.fox.org/wp-includes/images/smilies/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60374,/var/www/intranet.price.fox.org/wp-includes/images/smilies/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60374,/var/www/intranet.price.fox.org/wp-includes/images/smilies/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60374,/var/www/intranet.price.fox.org/wp-includes/images/smilies/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60374,/var/www/intranet.price.fox.org/wp-includes/images/smilies/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60464,/var/www/intranet.price.fox.org/wp-includes/js/dist/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60464,/var/www/intranet.price.fox.org/wp-includes/js/dist/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60464,/var/www/intranet.price.fox.org/wp-includes/js/dist/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60464,/var/www/intranet.price.fox.org/wp-includes/js/dist/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60464,/var/www/intranet.price.fox.org/wp-includes/js/dist/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60464,/var/www/intranet.price.fox.org/wp-includes/js/dist/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,60552,/var/www/intranet.price.fox.org/wp-includes/js/jquery/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,60552,/var/www/intranet.price.fox.org/wp-includes/js/jquery/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,60552,/var/www/intranet.price.fox.org/wp-includes/js/jquery/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,60552,/var/www/intranet.price.fox.org/wp-includes/js/jquery/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,60552,/var/www/intranet.price.fox.org/wp-includes/js/jquery/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,60552,/var/www/intranet.price.fox.org/wp-includes/js/jquery/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,60640,/var/www/intranet.price.fox.org/wp-includes/js/thickbox/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,60640,/var/www/intranet.price.fox.org/wp-includes/js/thickbox/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,60640,/var/www/intranet.price.fox.org/wp-includes/js/thickbox/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,60640,/var/www/intranet.price.fox.org/wp-includes/js/thickbox/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,60640,/var/www/intranet.price.fox.org/wp-includes/js/thickbox/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,60640,/var/www/intranet.price.fox.org/wp-includes/js/thickbox/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,60728,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,60728,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,60728,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,60728,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,60728,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,60728,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,60816,/var/www/intranet.price.fox.org/wp-includes/sitemaps/providers/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,60816,/var/www/intranet.price.fox.org/wp-includes/sitemaps/providers/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,60816,/var/www/intranet.price.fox.org/wp-includes/sitemaps/providers/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,60816,/var/www/intranet.price.fox.org/wp-includes/sitemaps/providers/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,60816,/var/www/intranet.price.fox.org/wp-includes/sitemaps/providers/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,60816,/var/www/intranet.price.fox.org/wp-includes/sitemaps/providers/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60904,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60904,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60904,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60904,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60904,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,60904,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60994,/var/www/intranet.price.fox.org/wp-content/themes/go/includes/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60994,/var/www/intranet.price.fox.org/wp-content/themes/go/includes/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60994,/var/www/intranet.price.fox.org/wp-content/themes/go/includes/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60994,/var/www/intranet.price.fox.org/wp-content/themes/go/includes/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60994,/var/www/intranet.price.fox.org/wp-content/themes/go/includes/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,60994,/var/www/intranet.price.fox.org/wp-content/themes/go/includes/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,32850,/var/www/intranet.price.fox.org/wp-includes/css/dist/components/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,32850,/var/www/intranet.price.fox.org/wp-includes/css/dist/components/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,32850,/var/www/intranet.price.fox.org/wp-includes/css/dist/components/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,32850,/var/www/intranet.price.fox.org/wp-includes/css/dist/components/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,32850,/var/www/intranet.price.fox.org/wp-includes/css/dist/components/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28408,access_denied,denied,,172.17.130.196,32850,/var/www/intranet.price.fox.org/wp-includes/css/dist/components/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,32938,/var/www/intranet.price.fox.org/wp-includes/css/dist/editor/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,32938,/var/www/intranet.price.fox.org/wp-includes/css/dist/editor/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,32938,/var/www/intranet.price.fox.org/wp-includes/css/dist/editor/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,32938,/var/www/intranet.price.fox.org/wp-includes/css/dist/editor/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,32938,/var/www/intranet.price.fox.org/wp-includes/css/dist/editor/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28490,access_denied,denied,,172.17.130.196,32938,/var/www/intranet.price.fox.org/wp-includes/css/dist/editor/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,33026,/var/www/intranet.price.fox.org/wp-includes/css/dist/widgets/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,33026,/var/www/intranet.price.fox.org/wp-includes/css/dist/widgets/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,33026,/var/www/intranet.price.fox.org/wp-includes/css/dist/widgets/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,33026,/var/www/intranet.price.fox.org/wp-includes/css/dist/widgets/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,33026,/var/www/intranet.price.fox.org/wp-includes/css/dist/widgets/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28574,access_denied,denied,,172.17.130.196,33026,/var/www/intranet.price.fox.org/wp-includes/css/dist/widgets/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33114,/var/www/intranet.price.fox.org/wp-includes/js/dist/vendor/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33114,/var/www/intranet.price.fox.org/wp-includes/js/dist/vendor/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33114,/var/www/intranet.price.fox.org/wp-includes/js/dist/vendor/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33114,/var/www/intranet.price.fox.org/wp-includes/js/dist/vendor/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33114,/var/www/intranet.price.fox.org/wp-includes/js/dist/vendor/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33114,/var/www/intranet.price.fox.org/wp-includes/js/dist/vendor/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,33202,/var/www/intranet.price.fox.org/wp-includes/js/jquery/ui/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,33202,/var/www/intranet.price.fox.org/wp-includes/js/jquery/ui/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,33202,/var/www/intranet.price.fox.org/wp-includes/js/jquery/ui/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28567,access_denied,denied,,172.17.130.196,33202,/var/www/intranet.price.fox.org/wp-includes/js/jquery/ui/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,33204,/var/www/intranet.price.fox.org/wp-includes/js/jquery/ui/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,33204,/var/www/intranet.price.fox.org/wp-includes/js/jquery/ui/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,33292,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/langs/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,33292,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/langs/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,33292,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/langs/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,33292,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/langs/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,33292,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/langs/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28492,access_denied,denied,,172.17.130.196,33292,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/langs/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,33380,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,33380,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,33380,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,33380,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,33380,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,33380,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/plugins/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,33468,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,33468,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,33468,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,33468,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,33468,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28239,access_denied,denied,,172.17.130.196,33468,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/skins/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,33556,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,33556,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,33556,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,33556,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,33556,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28576,access_denied,denied,,172.17.130.196,33556,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/themes/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,33644,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/utils/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,33644,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/utils/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,33644,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/utils/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,33644,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/utils/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,33644,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/utils/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28409,access_denied,denied,,172.17.130.196,33644,/var/www/intranet.price.fox.org/wp-includes/js/tinymce/utils/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33734,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/css/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33734,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/css/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33734,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/css/.htaccess,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33734,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/css/.htaccess_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33734,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/css/.htpasswd,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28495,access_denied,denied,,172.17.130.196,33734,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/css/.htpasswd_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,33822,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/.hta,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,33822,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/.hta_,,failure,,,,,error,AH01630
intranet.price.fox.org,authz_core,28575,access_denied,denied,,172.17.130.196,33822,/var/www/intranet.price.fox.org/wp-content/themes/go/dist/images/.htaccess,,failure,,,,,error,AH01630
