LineId,Timestamp,Content,OriginalContent,EventId,RegexTemplate,RegexPattern
395,[Tue Jan 18 12:22:33.347355 2022],[authz_core:error] [pid 28490] [client 172.17.130.196:57014] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/certificates/.htaccess_,[Tue Jan 18 12:22:33.347355 2022] [authz_core:error] [pid 28490] [client 172.17.130.196:57014] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/certificates/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
396,[Tue Jan 18 12:22:33.349366 2022],[authz_core:error] [pid 28490] [client 172.17.130.196:57014] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/certificates/.htpasswd,[Tue Jan 18 12:22:33.349366 2022] [authz_core:error] [pid 28490] [client 172.17.130.196:57014] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/certificates/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
397,[Tue Jan 18 12:22:33.351447 2022],[authz_core:error] [pid 28490] [client 172.17.130.196:57014] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/certificates/.htpasswd_,[Tue Jan 18 12:22:33.351447 2022] [authz_core:error] [pid 28490] [client 172.17.130.196:57014] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/certificates/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
405,[Tue Jan 18 12:22:45.499702 2022],[authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.hta,[Tue Jan 18 12:22:45.499702 2022] [authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
406,[Tue Jan 18 12:22:45.501681 2022],[authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.hta_,[Tue Jan 18 12:22:45.501681 2022] [authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
407,[Tue Jan 18 12:22:45.503572 2022],[authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.htaccess,[Tue Jan 18 12:22:45.503572 2022] [authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
408,[Tue Jan 18 12:22:45.505879 2022],[authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.htaccess_,[Tue Jan 18 12:22:45.505879 2022] [authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
409,[Tue Jan 18 12:22:45.507881 2022],[authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.htpasswd,[Tue Jan 18 12:22:45.507881 2022] [authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
410,[Tue Jan 18 12:22:45.509880 2022],[authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.htpasswd_,[Tue Jan 18 12:22:45.509880 2022] [authz_core:error] [pid 28239] [client 172.17.130.196:57104] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/css/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
418,[Tue Jan 18 12:22:58.122583 2022],[authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.hta,[Tue Jan 18 12:22:58.122583 2022] [authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
419,[Tue Jan 18 12:22:58.124782 2022],[authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.hta_,[Tue Jan 18 12:22:58.124782 2022] [authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
420,[Tue Jan 18 12:22:58.127110 2022],[authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.htaccess,[Tue Jan 18 12:22:58.127110 2022] [authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
421,[Tue Jan 18 12:22:58.132666 2022],[authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.htaccess_,[Tue Jan 18 12:22:58.132666 2022] [authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
422,[Tue Jan 18 12:22:58.134955 2022],[authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.htpasswd,[Tue Jan 18 12:22:58.134955 2022] [authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
423,[Tue Jan 18 12:22:58.137161 2022],[authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.htpasswd_,[Tue Jan 18 12:22:58.137161 2022] [authz_core:error] [pid 28576] [client 172.17.130.196:57192] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/customize/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
431,[Tue Jan 18 12:23:10.338609 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.hta,[Tue Jan 18 12:23:10.338609 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
432,[Tue Jan 18 12:23:10.340426 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.hta_,[Tue Jan 18 12:23:10.340426 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
433,[Tue Jan 18 12:23:10.342878 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htaccess,[Tue Jan 18 12:23:10.342878 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
434,[Tue Jan 18 12:23:10.344783 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htaccess_,[Tue Jan 18 12:23:10.344783 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
435,[Tue Jan 18 12:23:10.346794 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htpasswd,[Tue Jan 18 12:23:10.346794 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
436,[Tue Jan 18 12:23:10.348849 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htpasswd_,[Tue Jan 18 12:23:10.348849 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57280] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/fonts/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
444,[Tue Jan 18 12:23:22.737812 2022],[authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.hta,[Tue Jan 18 12:23:22.737812 2022] [authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
445,[Tue Jan 18 12:23:22.740035 2022],[authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.hta_,[Tue Jan 18 12:23:22.740035 2022] [authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
446,[Tue Jan 18 12:23:22.742184 2022],[authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.htaccess,[Tue Jan 18 12:23:22.742184 2022] [authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
447,[Tue Jan 18 12:23:22.744426 2022],[authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.htaccess_,[Tue Jan 18 12:23:22.744426 2022] [authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
448,[Tue Jan 18 12:23:22.746516 2022],[authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.htpasswd,[Tue Jan 18 12:23:22.746516 2022] [authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
449,[Tue Jan 18 12:23:22.748662 2022],[authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.htpasswd_,[Tue Jan 18 12:23:22.748662 2022] [authz_core:error] [pid 28490] [client 172.17.130.196:57368] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/images/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
457,[Tue Jan 18 12:23:36.362266 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.hta,[Tue Jan 18 12:23:36.362266 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
458,[Tue Jan 18 12:23:36.364520 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.hta_,[Tue Jan 18 12:23:36.364520 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
459,[Tue Jan 18 12:23:36.367681 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.htaccess,[Tue Jan 18 12:23:36.367681 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
460,[Tue Jan 18 12:23:36.370056 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.htaccess_,[Tue Jan 18 12:23:36.370056 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
461,[Tue Jan 18 12:23:36.372371 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.htpasswd,[Tue Jan 18 12:23:36.372371 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
462,[Tue Jan 18 12:23:36.374572 2022],[authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.htpasswd_,[Tue Jan 18 12:23:36.374572 2022] [authz_core:error] [pid 28409] [client 172.17.130.196:57456] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/js/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
470,[Tue Jan 18 12:23:50.160663 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.hta,[Tue Jan 18 12:23:50.160663 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
471,[Tue Jan 18 12:23:50.162997 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.hta_,[Tue Jan 18 12:23:50.162997 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
472,[Tue Jan 18 12:23:50.165477 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.htaccess,[Tue Jan 18 12:23:50.165477 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
473,[Tue Jan 18 12:23:50.167900 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.htaccess_,[Tue Jan 18 12:23:50.167900 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
474,[Tue Jan 18 12:23:50.170087 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.htpasswd,[Tue Jan 18 12:23:50.170087 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
475,[Tue Jan 18 12:23:50.172535 2022],[authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.htpasswd_,[Tue Jan 18 12:23:50.172535 2022] [authz_core:error] [pid 28492] [client 172.17.130.196:57544] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/sitemaps/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
483,[Tue Jan 18 12:24:02.248617 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.hta,[Tue Jan 18 12:24:02.248617 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
484,[Tue Jan 18 12:24:02.251111 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.hta_,[Tue Jan 18 12:24:02.251111 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
485,[Tue Jan 18 12:24:02.253492 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htaccess,[Tue Jan 18 12:24:02.253492 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htaccess,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
486,[Tue Jan 18 12:24:02.255814 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htaccess_,[Tue Jan 18 12:24:02.255814 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htaccess_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
487,[Tue Jan 18 12:24:02.258195 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htpasswd,[Tue Jan 18 12:24:02.258195 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htpasswd,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
488,[Tue Jan 18 12:24:02.260498 2022],[authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htpasswd_,[Tue Jan 18 12:24:02.260498 2022] [authz_core:error] [pid 28574] [client 172.17.130.196:57634] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-includes/widgets/.htpasswd_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
496,[Tue Jan 18 12:24:14.404410 2022],[authz_core:error] [pid 28495] [client 172.17.130.196:57722] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/js/widgets/.hta,[Tue Jan 18 12:24:14.404410 2022] [authz_core:error] [pid 28495] [client 172.17.130.196:57722] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/js/widgets/.hta,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
497,[Tue Jan 18 12:24:14.406597 2022],[authz_core:error] [pid 28495] [client 172.17.130.196:57722] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/js/widgets/.hta_,[Tue Jan 18 12:24:14.406597 2022] [authz_core:error] [pid 28495] [client 172.17.130.196:57722] AH01630: client denied by server configuration: /var/www/intranet.price.fox.org/wp-admin/js/widgets/.hta_,3b8d0a64,[authz_core:error] [pid <*>] [client <*>] AH01630: client denied by server configuration: <*>,\[authz_core:error\] \[pid (.*?)\] \[client (.*?)\] AH01630: client denied by server configuration: (.*?)$
